453,regularLoss
454,regularLoss
455,regularLoss
456,regularLoss
457,regularLoss
459,regularLoss
460,regularLoss
462,regularLoss
463,regularLoss
464,regularLoss
465,regularLoss
466,regularLoss
472,regularLoss
473,regularLoss
477,regularLoss
480,regularLoss
481,regularLoss
482,regularLoss
483,regularLoss
484,regularLoss
485,regularLoss
487,regularLoss
490,regularLoss
491,regularLoss
493,regularLoss
494,regularLoss
497,regularLoss
502,regularLoss
503,regularLoss
506,regularLoss
508,regularLoss
511,regularLoss
515,regularLoss
518,regularLoss
519,regularLoss
520,regularLoss
522,regularLoss
523,regularLoss
524,regularLoss
525,regularLoss
526,regularLoss
527,regularLoss
531,regularLoss
533,regularLoss
534,regularLoss
535,regularLoss
536,regularLoss
537,regularLoss
538,regularLoss
540,regularLoss
541,regularLoss
542,regularLoss
544,regularLoss
549,regularLoss
550,regularLoss
554,regularLoss
555,regularLoss
556,regularLoss
559,regularLoss
560,regularLoss
561,lossAtNoMoves
562,regularLoss
563,regularLoss
564,regularLoss
566,regularLoss
567,regularLoss
568,regularLoss
569,regularLoss
572,regularLoss
573,regularLoss
576,regularLoss
578,regularLoss
582,regularLoss
584,regularLoss
585,regularLoss
587,regularLoss
589,regularLoss
592,regularLoss
594,regularLoss
595,regularLoss
597,regularLoss
600,regularLoss
601,regularLoss
604,regularLoss
605,regularLoss
606,regularLoss
607,regularLoss
608,regularLoss
609,regularLoss
610,regularLoss
611,regularLoss
612,regularLoss
613,regularLoss
614,regularLoss
615,regularLoss
618,regularLoss
619,regularLoss
621,regularLoss
624,regularLoss
625,regularLoss
626,regularLoss
628,regularLoss
629,regularLoss
630,regularLoss
631,regularLoss
635,regularLoss
636,regularLoss
637,regularLoss
640,regularLoss
642,regularLoss
643,regularLoss
644,regularLoss
646,regularLoss
648,regularLoss
650,regularLoss
652,regularLoss
653,regularLoss
654,regularLoss
656,regularLoss
657,regularLoss
658,regularLoss
662,regularLoss
663,regularLoss
664,regularLoss
665,regularLoss
666,regularLoss
667,regularLoss
668,regularLoss
669,regularLoss
670,regularLoss
673,regularLoss
675,regularLoss
676,regularLoss
677,regularLoss
680,regularLoss
682,regularLoss
685,regularLoss
686,regularLoss
687,regularLoss
688,regularLoss
689,regularLoss
690,regularLoss
691,regularLoss
693,regularLoss
694,regularLoss
695,regularLoss
697,regularLoss
698,regularLoss
701,regularLoss
702,regularLoss
703,regularLoss
704,regularLoss
705,regularLoss
706,regularLoss
707,regularLoss
708,regularLoss
709,regularLoss
710,regularLoss
711,regularLoss
712,regularLoss
713,regularLoss
714,regularLoss
716,regularLoss
717,regularLoss
718,regularLoss
720,regularLoss
722,regularLoss
723,regularLoss
724,regularLoss
726,regularLoss
728,regularLoss
729,regularLoss
731,regularLoss
733,regularLoss
738,regularLoss
739,regularLoss
741,regularLoss
743,lossAtNoMoves
744,regularLoss
747,regularLoss
748,regularLoss
749,regularLoss
750,regularLoss
751,regularLoss
752,regularLoss
753,regularLoss
754,regularLoss
755,regularLoss
757,regularLoss
759,regularLoss
760,regularLoss
761,regularLoss
762,regularLoss
763,regularLoss
764,regularLoss
765,regularLoss
767,regularLoss
768,regularLoss
771,regularLoss
772,regularLoss
773,regularLoss
774,regularLoss
775,regularLoss
776,regularLoss
777,regularLoss
778,regularLoss
779,regularLoss
780,regularLoss
783,regularLoss
787,regularLoss
788,regularLoss
789,regularLoss
794,regularLoss
796,regularLoss
799,regularLoss
801,regularLoss
803,regularLoss
804,regularLoss
805,regularLoss
806,regularLoss
807,regularLoss
808,regularLoss
810,regularLoss
811,regularLoss
812,regularLoss
813,regularLoss
814,regularLoss
815,regularLoss
816,regularLoss
818,regularLoss
819,regularLoss
821,regularLoss
823,regularLoss
824,regularLoss
826,regularLoss
827,regularLoss
828,regularLoss
829,regularLoss
830,regularLoss
831,regularLoss
832,regularLoss
833,regularLoss
834,regularLoss
835,regularLoss
836,regularLoss
837,regularLoss
838,regularLoss
839,regularLoss
841,regularLoss
842,regularLoss
844,regularLoss
845,regularLoss
847,regularLoss
850,regularLoss
851,regularLoss
854,regularLoss
855,regularLoss
857,regularLoss
858,regularLoss
859,regularLoss
861,regularLoss
863,regularLoss
864,regularLoss
866,regularLoss
867,regularLoss
869,regularLoss
870,regularLoss
871,regularLoss
872,regularLoss
877,regularLoss
878,regularLoss
879,regularLoss
882,regularLoss
885,regularLoss
886,regularLoss
888,regularLoss
889,regularLoss
890,regularLoss
892,regularLoss
893,regularLoss
894,regularLoss
895,regularLoss
901,regularLoss
902,regularLoss
903,regularLoss
906,regularLoss
907,regularLoss
908,regularLoss
909,regularLoss
910,regularLoss
911,regularLoss
912,regularLoss
913,regularLoss
914,regularLoss
915,regularLoss
916,regularLoss
918,regularLoss
919,regularLoss
920,regularLoss
922,regularLoss
923,regularLoss
924,regularLoss
925,regularLoss
927,regularLoss
928,regularLoss
934,regularLoss
935,regularLoss
936,regularLoss
937,regularLoss
938,regularLoss
939,lossAtNoMoves
940,regularLoss
945,regularLoss
948,regularLoss
949,regularLoss
951,regularLoss
953,regularLoss
954,regularLoss
956,regularLoss
958,regularLoss
959,regularLoss
962,regularLoss
963,regularLoss
964,regularLoss
965,lossAtNoMoves
966,regularLoss
967,regularLoss
970,regularLoss
971,regularLoss
973,regularLoss
974,regularLoss
975,regularLoss
976,regularLoss
977,regularLoss
978,regularLoss
979,regularLoss
980,regularLoss
981,regularLoss
982,regularLoss
985,regularLoss
986,regularLoss
987,regularLoss
989,regularLoss
991,regularLoss
992,regularLoss
993,regularLoss
995,regularLoss
996,regularLoss
997,regularLoss
999,regularLoss
1001,regularLoss
1002,regularLoss
1004,regularLoss
1005,regularLoss
1006,regularLoss
1007,regularLoss
1008,regularLoss
1010,regularLoss
1011,regularLoss
1012,regularLoss
1017,regularLoss
1020,regularLoss
1021,regularLoss
1023,regularLoss
1024,regularLoss
1026,regularLoss
1027,regularLoss
1029,regularLoss
1030,regularLoss
1031,regularLoss
1032,regularLoss
1033,regularLoss
1034,regularLoss
1036,regularLoss
1038,regularLoss
1039,regularLoss
1040,regularLoss
1041,regularLoss
1042,regularLoss
1043,regularLoss
1045,regularLoss
1046,regularLoss
1047,regularLoss
1048,regularLoss
1050,regularLoss
1052,regularLoss
1053,regularLoss
1054,regularLoss
1055,regularLoss
1056,regularLoss
1057,regularLoss
1058,regularLoss
1059,regularLoss
1060,regularLoss
1061,regularLoss
1063,regularLoss
1065,regularLoss
1069,regularLoss
1070,regularLoss
1071,regularLoss
1074,regularLoss
1075,regularLoss
1076,regularLoss
1077,regularLoss
1078,regularLoss
1081,regularLoss
1084,regularLoss
1086,regularLoss
1087,regularLoss
1088,regularLoss
1089,regularLoss
1090,regularLoss
1091,regularLoss
1092,regularLoss
1096,regularLoss
1097,regularLoss
1099,regularLoss
1100,regularLoss
1101,regularLoss
1103,regularLoss
1104,regularLoss
1105,regularLoss
1106,regularLoss
1108,regularLoss
1109,regularLoss
1110,regularLoss
1113,regularLoss
1114,regularLoss
1116,regularLoss
1117,regularLoss
1120,regularLoss
1121,regularLoss
1122,regularLoss
1124,regularLoss
1125,regularLoss
1126,regularLoss
1127,regularLoss
1128,regularLoss
1130,regularLoss
1131,regularLoss
1132,regularLoss
1133,regularLoss
1134,regularLoss
1135,regularLoss
1136,regularLoss
1137,regularLoss
1138,regularLoss
1140,regularLoss
1141,regularLoss
1142,regularLoss
1143,regularLoss
1144,regularLoss
1145,regularLoss
1146,regularLoss
1147,regularLoss
1149,regularLoss
1151,regularLoss
1152,regularLoss
1153,regularLoss
1154,regularLoss
1155,regularLoss
1158,regularLoss
1159,regularLoss
1160,regularLoss
1161,regularLoss
1162,regularLoss
1163,regularLoss
1164,regularLoss
1165,regularLoss
1168,regularLoss
1169,regularLoss
1170,regularLoss
1171,regularLoss
1172,regularLoss
1173,regularLoss
1175,regularLoss
1177,regularLoss
1178,regularLoss
1180,regularLoss
1183,regularLoss
1185,regularLoss
1186,regularLoss
1189,regularLoss
1191,regularLoss
1193,regularLoss
1196,regularLoss
1197,regularLoss
1200,regularLoss
1202,regularLoss
1204,regularLoss
1205,regularLoss
1207,regularLoss
1209,regularLoss
1210,regularLoss
1213,regularLoss
1214,regularLoss
1215,regularLoss
1216,regularLoss
1217,regularLoss
1219,regularLoss
1220,regularLoss
1224,regularLoss
1225,regularLoss
1226,regularLoss
1227,regularLoss
1228,regularLoss
1231,regularLoss
1232,regularLoss
1233,regularLoss
1234,regularLoss
1235,regularLoss
1236,regularLoss
1241,regularLoss
1243,regularLoss
1244,regularLoss
1247,regularLoss
1248,regularLoss
1249,regularLoss
1250,regularLoss
1252,regularLoss
1253,regularLoss
1254,regularLoss
1256,regularLoss
1258,regularLoss
1259,regularLoss
1260,lossAtNoMoves
1262,regularLoss
1263,regularLoss
1264,regularLoss
1266,regularLoss
1267,regularLoss
1268,regularLoss
1269,regularLoss
1273,regularLoss
1274,regularLoss
1276,regularLoss
1277,regularLoss
1278,regularLoss
1280,regularLoss
1283,regularLoss
1284,regularLoss
1285,regularLoss
1287,regularLoss
1288,regularLoss
1289,regularLoss
1290,regularLoss
1291,regularLoss
1292,regularLoss
1295,regularLoss
1299,regularLoss
1300,regularLoss
1302,regularLoss
1303,regularLoss
1304,regularLoss
1305,regularLoss
1306,regularLoss
1309,regularLoss
1310,regularLoss
1311,regularLoss
1312,regularLoss
1313,regularLoss
1314,regularLoss
1315,regularLoss
1316,regularLoss
1317,regularLoss
1318,regularLoss
1319,regularLoss
1320,regularLoss
1321,regularLoss
1323,regularLoss
1324,regularLoss
1326,regularLoss
1327,regularLoss
1328,regularLoss
1329,regularLoss
1331,regularLoss
1333,regularLoss
1334,regularLoss
1335,regularLoss
1337,regularLoss
1338,regularLoss
1340,regularLoss
1341,regularLoss
1344,regularLoss
1345,regularLoss
1348,regularLoss
1349,regularLoss
1350,regularLoss
1351,regularLoss
1352,regularLoss
1355,regularLoss
1356,regularLoss
1358,regularLoss
1359,regularLoss
1360,regularLoss
1361,regularLoss
1362,regularLoss
1365,regularLoss
1367,regularLoss
1369,regularLoss
1370,regularLoss
1373,regularLoss
1375,regularLoss
1378,regularLoss
1381,regularLoss
1382,regularLoss
1383,regularLoss
1384,regularLoss
1386,regularLoss
1388,regularLoss
1389,regularLoss
1390,regularLoss
1391,regularLoss
1392,regularLoss
1394,regularLoss
1398,regularLoss
1399,regularLoss
1400,regularLoss
1402,regularLoss
1404,regularLoss
1405,regularLoss
1407,regularLoss
1412,regularLoss
1414,regularLoss
1416,regularLoss
1417,regularLoss
1418,regularLoss
1419,regularLoss
1420,regularLoss
1421,regularLoss
1424,regularLoss
1425,regularLoss
1428,regularLoss
1430,regularLoss
1431,regularLoss
1433,regularLoss
1434,regularLoss
1436,regularLoss
1440,regularLoss
1442,regularLoss
1447,regularLoss
1448,regularLoss
1449,regularLoss
1450,regularLoss
1453,regularLoss
1454,regularLoss
1455,regularLoss
1457,regularLoss
1460,regularLoss
1463,regularLoss
1464,regularLoss
1466,regularLoss
1467,regularLoss
1469,regularLoss
1470,regularLoss
1471,regularLoss
1472,regularLoss
1473,regularLoss
1474,regularLoss
1475,regularLoss
1476,regularLoss
1478,regularLoss
1480,regularLoss
1481,regularLoss
1484,regularLoss
1485,regularLoss
1486,regularLoss
1487,regularLoss
1489,regularLoss
1490,regularLoss
1492,regularLoss
1493,regularLoss
1494,regularLoss
1495,regularLoss
1496,regularLoss
1500,regularLoss
1501,regularLoss
1503,regularLoss
1505,regularLoss
1507,regularLoss
1508,regularLoss
1509,regularLoss
1510,regularLoss
1511,regularLoss
1512,regularLoss
1513,regularLoss
1514,regularLoss
1516,regularLoss
1518,regularLoss
1519,regularLoss
1522,regularLoss
1523,regularLoss
1525,regularLoss
1526,regularLoss
1527,regularLoss
1529,regularLoss
1531,regularLoss
1533,regularLoss
1534,regularLoss
1535,regularLoss
1537,regularLoss
1538,regularLoss
1540,regularLoss
1542,regularLoss
1543,regularLoss
1544,regularLoss
1545,regularLoss
1546,regularLoss
1547,regularLoss
1548,regularLoss
1550,regularLoss
1551,regularLoss
1554,regularLoss
1555,regularLoss
1557,regularLoss
1559,regularLoss
1561,regularLoss
1562,regularLoss
1563,regularLoss
1564,regularLoss
1573,regularLoss
1574,regularLoss
1575,regularLoss
1576,regularLoss
1577,regularLoss
1578,regularLoss
1579,regularLoss
1583,regularLoss
1585,regularLoss
1586,regularLoss
1589,regularLoss
1590,regularLoss
1591,regularLoss
1592,regularLoss
1593,regularLoss
1594,regularLoss
1595,regularLoss
1596,regularLoss
1597,regularLoss
1599,regularLoss
1600,regularLoss
1601,regularLoss
1604,regularLoss
1605,regularLoss
1606,regularLoss
1607,regularLoss
1609,regularLoss
1610,regularLoss
1611,regularLoss
1612,regularLoss
1613,regularLoss
1614,regularLoss
1616,regularLoss
1618,regularLoss
1619,regularLoss
1620,regularLoss
1622,regularLoss
1623,regularLoss
1624,regularLoss
1625,regularLoss
1626,regularLoss
1628,regularLoss
1629,regularLoss
1630,regularLoss
1631,regularLoss
1632,regularLoss
1633,regularLoss
1634,regularLoss
1636,regularLoss
1637,regularLoss
1639,regularLoss
1641,regularLoss
1643,regularLoss
1644,regularLoss
1645,regularLoss
1646,regularLoss
1647,regularLoss
1651,regularLoss
1652,regularLoss
1653,regularLoss
1655,regularLoss
1656,regularLoss
1657,regularLoss
1659,regularLoss
1661,regularLoss
1663,regularLoss
1664,regularLoss
1665,regularLoss
1666,regularLoss
1668,regularLoss
1670,regularLoss
1671,regularLoss
1672,regularLoss
1673,regularLoss
1674,regularLoss
1676,regularLoss
1678,regularLoss
1679,regularLoss
1680,regularLoss
1684,regularLoss
1685,regularLoss
1687,regularLoss
1688,regularLoss
1689,regularLoss
1690,regularLoss
1691,regularLoss
1692,regularLoss
1694,regularLoss
1696,lossAtNoMoves
1699,regularLoss
1700,regularLoss
1702,regularLoss
1703,regularLoss
1704,regularLoss
1705,regularLoss
1706,regularLoss
1707,regularLoss
1708,regularLoss
1709,regularLoss
1710,regularLoss
1711,regularLoss
1713,regularLoss
1714,regularLoss
1715,regularLoss
1716,regularLoss
1718,regularLoss
1720,regularLoss
1721,regularLoss
1722,regularLoss
1723,regularLoss
1724,regularLoss
1726,regularLoss
1727,regularLoss
1728,regularLoss
1730,regularLoss
1731,regularLoss
1734,regularLoss
1735,regularLoss
1736,regularLoss
1738,regularLoss
1739,regularLoss
1741,regularLoss
1742,regularLoss
1743,regularLoss
1744,regularLoss
1745,regularLoss
1746,regularLoss
1747,regularLoss
1749,regularLoss
1751,regularLoss
1752,regularLoss
1753,regularLoss
1754,regularLoss
1755,regularLoss
1756,regularLoss
1757,regularLoss
1758,regularLoss
1760,regularLoss
1762,regularLoss
1765,regularLoss
1766,regularLoss
1767,regularLoss
1769,regularLoss
1770,regularLoss
1771,regularLoss
1772,regularLoss
1773,regularLoss
1775,regularLoss
1776,regularLoss
1777,regularLoss
1778,regularLoss
1779,regularLoss
1780,regularLoss
1781,regularLoss
1782,regularLoss
1783,regularLoss
1785,regularLoss
1786,regularLoss
1787,regularLoss
1789,regularLoss
1790,regularLoss
1791,regularLoss
1792,regularLoss
1793,regularLoss
1794,regularLoss
1795,regularLoss
1796,regularLoss
1797,regularLoss
1799,regularLoss
1801,regularLoss
1803,regularLoss
1804,regularLoss
1805,regularLoss
1806,regularLoss
1808,regularLoss
1811,regularLoss
1812,regularLoss
1813,regularLoss
1814,regularLoss
1815,regularLoss
1817,regularLoss
1818,regularLoss
1819,regularLoss
1820,regularLoss
1821,regularLoss
1822,regularLoss
1824,regularLoss
1825,regularLoss
1826,regularLoss
1828,regularLoss
1829,regularLoss
1831,regularLoss
1832,regularLoss
1833,regularLoss
1834,regularLoss
1835,regularLoss
1836,regularLoss
1839,regularLoss
1840,regularLoss
1841,regularLoss
1844,regularLoss
1845,regularLoss
1846,regularLoss
1847,regularLoss
1849,regularLoss
1850,regularLoss
1851,regularLoss
1852,regularLoss
1853,regularLoss
1854,regularLoss
1855,regularLoss
1856,regularLoss
1857,regularLoss
1858,regularLoss
1859,regularLoss
1860,regularLoss
1861,regularLoss
1863,regularLoss
1864,regularLoss
1865,regularLoss
1867,regularLoss
1870,regularLoss
1873,regularLoss
1874,regularLoss
1876,regularLoss
1881,regularLoss
1883,regularLoss
1886,regularLoss
1888,regularLoss
1893,regularLoss
1895,regularLoss
1896,regularLoss
1899,regularLoss
1900,regularLoss
1902,regularLoss
1903,regularLoss
1909,regularLoss
1910,regularLoss
1911,regularLoss
1915,regularLoss
1917,regularLoss
1918,regularLoss
1919,regularLoss
1920,regularLoss
1921,regularLoss
1922,regularLoss
1925,regularLoss
1928,regularLoss
1929,regularLoss
1930,regularLoss
1933,regularLoss
1934,regularLoss
1937,regularLoss
1939,regularLoss
1940,regularLoss
1942,regularLoss
1943,regularLoss
1944,regularLoss
1945,regularLoss
1947,regularLoss
1948,regularLoss
1949,regularLoss
1950,regularLoss
1951,regularLoss
1952,regularLoss
1953,regularLoss
1956,regularLoss
1957,regularLoss
1959,regularLoss
1962,regularLoss
1964,regularLoss
1965,regularLoss
1966,regularLoss
1968,regularLoss
1969,regularLoss
1971,regularLoss
1972,regularLoss
1973,regularLoss
1976,regularLoss
1977,regularLoss
1979,regularLoss
1980,regularLoss
1981,regularLoss
1985,regularLoss
1986,regularLoss
1987,regularLoss
1988,regularLoss
1989,regularLoss
1990,regularLoss
1991,regularLoss
1992,regularLoss
1994,regularLoss
1995,regularLoss
1998,regularLoss
1999,regularLoss
2000,regularLoss
2001,regularLoss
2002,regularLoss
2004,regularLoss
2005,regularLoss
2007,regularLoss
2008,regularLoss
2009,regularLoss
2010,regularLoss
2012,regularLoss
2013,regularLoss
2014,regularLoss
2015,lossAtNoMoves
2016,regularLoss
2017,regularLoss
2018,regularLoss
2020,regularLoss
2025,regularLoss
2026,regularLoss
2028,regularLoss
2029,regularLoss
2030,regularLoss
2032,regularLoss
2033,regularLoss
2034,regularLoss
2035,regularLoss
2036,regularLoss
2037,regularLoss
2039,regularLoss
2041,regularLoss
2043,regularLoss
2044,regularLoss
2045,regularLoss
2048,regularLoss
2053,regularLoss
2054,regularLoss
2058,regularLoss
2060,regularLoss
2061,regularLoss
2063,regularLoss
2065,regularLoss
2066,regularLoss
2067,regularLoss
2068,regularLoss
2069,regularLoss
2071,regularLoss
2073,regularLoss
2074,regularLoss
2075,regularLoss
2076,regularLoss
2077,regularLoss
2078,regularLoss
2079,regularLoss
2080,regularLoss
2081,regularLoss
2083,regularLoss
2084,regularLoss
2085,regularLoss
2087,regularLoss
2088,regularLoss
2089,regularLoss
2091,regularLoss
2092,regularLoss
2093,regularLoss
2094,regularLoss
2095,regularLoss
2097,regularLoss
2099,regularLoss
2102,regularLoss
2103,regularLoss
2107,regularLoss
2109,regularLoss
2111,regularLoss
2113,regularLoss
2114,regularLoss
2116,regularLoss
2119,regularLoss
2120,regularLoss
2127,regularLoss
2128,regularLoss
2130,regularLoss
2131,regularLoss
2132,regularLoss
2133,regularLoss
2134,regularLoss
2135,regularLoss
2136,regularLoss
2137,regularLoss
2139,regularLoss
2140,regularLoss
2141,regularLoss
2142,regularLoss
2145,regularLoss
2146,regularLoss
2147,regularLoss
2148,regularLoss
2151,regularLoss
2152,regularLoss
2153,regularLoss
2157,regularLoss
2158,regularLoss
2159,regularLoss
2160,regularLoss
2163,regularLoss
2165,regularLoss
2168,regularLoss
2170,regularLoss
2171,regularLoss
2172,regularLoss
2173,regularLoss
2174,regularLoss
2175,regularLoss
2176,regularLoss
2178,regularLoss
2179,regularLoss
2180,regularLoss
2182,regularLoss
2183,regularLoss
2185,regularLoss
2189,regularLoss
2190,regularLoss
2191,regularLoss
2192,regularLoss
2193,regularLoss
2194,regularLoss
2195,regularLoss
2196,regularLoss
2197,regularLoss
2198,regularLoss
2199,regularLoss
2201,regularLoss
2203,regularLoss
2204,regularLoss
2206,regularLoss
2211,regularLoss
2213,regularLoss
2215,regularLoss
2216,regularLoss
2217,regularLoss
2218,regularLoss
2222,regularLoss
2223,regularLoss
2224,regularLoss
2225,regularLoss
2226,regularLoss
2227,regularLoss
2228,regularLoss
2229,regularLoss
2230,regularLoss
2231,regularLoss
2232,regularLoss
2234,regularLoss
2237,regularLoss
2238,regularLoss
2239,regularLoss
2240,regularLoss
2242,regularLoss
2243,regularLoss
2244,regularLoss
2246,regularLoss
2247,regularLoss
2248,regularLoss
2250,regularLoss
2251,regularLoss
2252,regularLoss
2253,regularLoss
2255,regularLoss
2256,regularLoss
2257,regularLoss
2258,regularLoss
2259,regularLoss
2260,regularLoss
2261,regularLoss
2262,regularLoss
2266,regularLoss
2268,regularLoss
2269,regularLoss
2270,regularLoss
2271,regularLoss
2272,regularLoss
2273,regularLoss
2276,regularLoss
2277,regularLoss
2279,regularLoss
2283,regularLoss
2284,regularLoss
2285,regularLoss
2286,regularLoss
2287,regularLoss
2289,regularLoss
2294,regularLoss
2295,regularLoss
2296,regularLoss
2297,regularLoss
2300,regularLoss
2301,regularLoss
2303,regularLoss
2304,regularLoss
2305,regularLoss
2306,regularLoss
2307,regularLoss
2308,regularLoss
2309,regularLoss
2310,regularLoss
2311,regularLoss
2312,regularLoss
2313,regularLoss
2314,regularLoss
2315,regularLoss
2316,regularLoss
2318,regularLoss
2319,regularLoss
2323,regularLoss
2324,regularLoss
2325,regularLoss
2326,regularLoss
2328,regularLoss
2329,regularLoss
2330,regularLoss
2331,regularLoss
2332,regularLoss
2333,regularLoss
2334,regularLoss
2335,regularLoss
2336,regularLoss
2337,regularLoss
2338,regularLoss
2339,regularLoss
2340,regularLoss
2342,regularLoss
2343,regularLoss
2344,regularLoss
2345,regularLoss
2346,regularLoss
2347,regularLoss
2348,regularLoss
2350,regularLoss
2351,regularLoss
2353,regularLoss
2356,regularLoss
2357,regularLoss
2359,regularLoss
2360,regularLoss
2361,regularLoss
2362,regularLoss
2363,regularLoss
2365,regularLoss
2368,regularLoss
2374,regularLoss
2375,regularLoss
2376,regularLoss
2377,regularLoss
2378,regularLoss
2379,regularLoss
2381,regularLoss
2382,regularLoss
2383,regularLoss
2387,regularLoss
2389,regularLoss
2390,regularLoss
2391,regularLoss
2392,regularLoss
2393,regularLoss
2394,regularLoss
2395,regularLoss
2396,regularLoss
2397,regularLoss
2398,regularLoss
2402,regularLoss
2403,regularLoss
2404,regularLoss
2410,regularLoss
2411,regularLoss
2412,regularLoss
2414,regularLoss
2416,regularLoss
2418,regularLoss
2419,regularLoss
2421,regularLoss
2422,regularLoss
2424,regularLoss
2425,regularLoss
2426,regularLoss
2427,regularLoss
2430,regularLoss
2431,regularLoss
2434,regularLoss
2436,regularLoss
2438,regularLoss
2439,regularLoss
2440,regularLoss
2444,regularLoss
2445,regularLoss
2448,regularLoss
2450,regularLoss
2451,regularLoss
2452,regularLoss
2454,regularLoss
2455,regularLoss
2456,regularLoss
2458,regularLoss
2460,regularLoss
2462,regularLoss
2463,regularLoss
2465,regularLoss
2466,regularLoss
2467,regularLoss
2470,regularLoss
2471,regularLoss
2472,regularLoss
2473,regularLoss
2474,regularLoss
2476,regularLoss
2477,regularLoss
2480,regularLoss
